step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
248,0,0.483441,0.000979,0.484420,3.90e-07,0.0494,0.14,
249,0,0.487150,0.000978,0.488128,3.66e-07,0.0653,0.14,
250,0,0.484090,0.000977,0.485068,3.43e-07,0.0597,0.12,
251,0,0.473493,0.000976,0.474469,3.21e-07,1.2782,0.13,
251,0,,,,,,,1.627708
252,0,0.478010,0.000976,0.478985,2.99e-07,0.0672,0.04,
253,0,0.477019,0.000975,0.477994,2.78e-07,0.0632,0.15,
254,0,0.481516,0.000974,0.482490,2.58e-07,0.0540,0.14,
255,0,0.486814,0.000974,0.487787,2.39e-07,0.0554,0.15,
256,0,0.482177,0.000973,0.483150,2.20e-07,0.0555,0.15,
257,0,0.491453,0.000972,0.492426,2.03e-07,0.0558,0.16,
258,0,0.489730,0.000972,0.490701,1.85e-07,0.1944,0.18,
259,0,0.477215,0.000971,0.478186,1.69e-07,0.0515,0.17,
260,0,0.467903,0.000971,0.468874,1.53e-07,0.0613,0.16,
261,0,0.481928,0.000970,0.482898,1.39e-07,0.1031,0.16,
262,0,0.476367,0.000970,0.477337,1.24e-07,0.0647,0.16,
263,0,0.482524,0.000970,0.483494,1.11e-07,0.0581,0.15,
264,0,0.475769,0.000969,0.476739,1.00e-07,0.0604,0.15,
265,0,0.474435,0.000969,0.475404,1.00e-07,0.0563,0.15,
266,0,0.492984,0.000969,0.493953,1.00e-07,0.0557,0.15,
267,0,0.492504,0.000969,0.493472,1.00e-07,0.0675,0.16,
268,0,0.500790,0.000968,0.501759,1.00e-07,0.0771,0.18,
269,0,0.476422,0.000968,0.477390,1.00e-07,0.0449,0.17,
270,0,0.485767,0.000968,0.486735,1.00e-07,0.0472,0.16,
271,0,0.473735,0.000968,0.474702,1.00e-07,0.0402,0.16,
272,0,0.471295,0.000967,0.472263,1.00e-07,0.0468,0.15,
273,0,0.480589,0.000967,0.481556,1.00e-07,0.0462,0.16,
274,0,0.476143,0.000967,0.477110,1.00e-07,0.0814,0.16,
275,0,0.475505,0.000967,0.476472,1.00e-07,0.0440,0.16,
276,0,0.473136,0.000966,0.474103,1.00e-07,0.0649,0.15,
277,0,0.480818,0.000966,0.481784,1.00e-07,0.1082,0.15,
278,0,0.475012,0.000966,0.475978,1.00e-07,0.0650,0.14,
279,0,0.482844,0.000966,0.483809,1.00e-07,0.0459,0.14,
279,0,,,,,,,1.631493
280,0,0.488174,0.000966,0.489140,1.00e-07,0.0556,0.04,
